tarih;saat;yukleme_adedi;yukleme_yapilan_kart_adedi
2020-11-28;15;1234;1219
2020-11-28;16;1203;1199
2020-11-28;17;1150;1134
2020-11-28;18;1191;1179
2020-11-28;19;788;778
2020-11-28;20;93;93
2020-11-28;21;37;37
2020-11-28;22;18;18
2020-11-28;23;2;2
2020-11-29;0;6;6
2020-11-29;1;1;1
2020-11-29;3;1;1
2020-11-29;6;5;5
2020-11-29;7;35;35
2020-11-29;8;56;55
2020-11-29;9;101;100
2020-11-29;10;563;558
2020-11-29;11;666;651
2020-11-29;12;897;882
2020-11-29;13;1177;1166
2020-11-29;14;1123;1105
2020-11-29;15;1115;1105
2020-11-29;16;988;977
2020-11-29;17;1011;998
2020-11-29;18;897;885
2020-11-29;19;609;602
2020-11-29;20;100;99
2020-11-29;21;38;38
2020-11-29;22;26;26
2020-11-29;23;20;20
2020-11-30;0;17;17
2020-11-30;1;2;2
2020-11-30;6;79;79
2020-11-30;7;1013;1000
2020-11-30;8;1105;1088
2020-11-30;9;907;900
2020-11-30;10;944;927
2020-11-30;11;1102;1085
2020-11-30;12;1363;1343
2020-11-30;13;1502;1486
2020-11-30;14;1367;1355
2020-11-30;15;1334;1314
2020-11-30;16;1123;1102
2020-11-30;17;1292;1274
2020-11-30;18;1582;1561
2020-11-30;19;1248;1227
2020-11-30;20;556;551
2020-11-30;21;295;290
2020-11-30;22;186;184
2020-11-30;23;50;49
2020-12-01;0;17;17
2020-12-01;3;1;1
2020-12-01;4;1;1
2020-12-01;5;1;1
2020-12-01;6;48;48
2020-12-01;7;709;698
2020-12-01;8;846;834
2020-12-01;9;727;719
2020-12-01;10;831;815
2020-12-01;11;966;942
2020-12-01;12;1087;1074
2020-12-01;13;1149;1134
2020-12-01;14;1127;1117
2020-12-01;15;1053;1032
2020-12-01;16;955;935
2020-12-01;17;1075;1058
2020-12-01;18;1367;1350
2020-12-01;19;1202;1182
2020-12-01;20;471;466
2020-12-01;21;34;34
2020-12-01;22;15;15
2020-12-01;23;7;7
2020-12-02;0;6;6
2020-12-02;3;1;1
2020-12-02;5;4;3
2020-12-02;6;64;64
2020-12-02;7;726;720
2020-12-02;8;813;802
2020-12-02;9;797;787
2020-12-02;10;771;761
2020-12-02;11;837;822
2020-12-02;12;980;970
2020-12-02;13;977;961
2020-12-02;14;950;937
2020-12-02;15;976;967
2020-12-02;16;998;984
2020-12-02;17;987;980
2020-12-02;18;1262;1247
2020-12-02;19;1151;1133
2020-12-02;20;431;424
2020-12-02;21;28;28
2020-12-02;22;25;25
2020-12-02;23;10;10
2020-12-03;0;2;2
2020-12-03;3;1;1
2020-12-03;4;1;1
2020-12-03;6;80;79
2020-12-03;7;640;633
2020-12-03;8;834;824
2020-12-03;9;743;732
2020-12-03;10;721;709
2020-12-03;11;852;834
2020-12-03;12;983;963
2020-12-03;13;1006;989
2020-12-03;14;994;979
2020-12-03;15;840;829
2020-12-03;16;975;963
2020-12-03;17;974;963
2020-12-03;18;1283;1264
2020-12-03;19;1108;1094
2020-12-03;20;404;397
2020-12-03;21;29;29
2020-12-03;22;24;20
2020-12-03;23;8;8
2020-12-04;0;5;5
2020-12-04;3;1;1
2020-12-04;5;1;1
2020-12-04;6;44;44
2020-12-04;7;692;687
2020-12-04;8;783;772
2020-12-04;9;715;703
2020-12-04;10;732;719
2020-12-04;11;878;863
2020-12-04;12;666;653
2020-12-04;13;1028;1018
2020-12-04;14;1147;1131
2020-12-04;15;1146;1132
2020-12-04;16;1111;1097
2020-12-04;17;1026;1019
2020-12-04;18;1291;1285
2020-12-04;19;1200;1187
2020-12-04;20;471;467
2020-12-04;21;23;23
2020-12-04;22;19;18
2020-12-04;23;5;5
2020-12-05;0;4;4
2020-12-05;6;1;1
2020-12-05;7;20;19
2020-12-05;8;26;23
2020-12-05;9;26;25
2020-12-05;10;62;61
2020-12-05;11;42;41
2020-12-05;12;70;67
2020-12-05;13;132;129
2020-12-05;14;142;138
2020-12-05;15;120;118
2020-12-05;16;151;148
2020-12-05;17;64;64
2020-12-05;18;31;27
2020-12-05;19;12;12
2020-12-05;20;16;13
2020-12-05;21;6;6
2020-12-05;22;6;4
2020-12-05;23;2;2
2020-12-06;0;2;2
2020-12-06;6;2;2
2020-12-06;7;6;6
2020-12-06;8;16;12
2020-12-06;9;8;8
2020-12-06;10;68;67
2020-12-06;11;82;82
2020-12-06;12;132;130
2020-12-06;13;173;171
2020-12-06;14;214;212
2020-12-06;15;227;226
2020-12-06;16;253;246
2020-12-06;17;45;43
2020-12-06;18;23;23
2020-12-06;19;21;21
2020-12-06;20;15;15
2020-12-06;21;19;17
2020-12-06;22;15;14
2020-12-06;23;19;19
2020-12-07;0;9;9
2020-12-07;3;1;1
2020-12-07;5;1;1
2020-12-07;6;110;110
2020-12-07;7;1278;1252
2020-12-07;8;1193;1178
2020-12-07;9;1024;1014
2020-12-07;10;964;951
2020-12-07;11;1059;1047
2020-12-07;12;1328;1307
2020-12-07;13;1291;1270
2020-12-07;14;1271;1253
2020-12-07;15;1250;1233
2020-12-07;16;1221;1206
2020-12-07;17;1233;1219
2020-12-07;18;1573;1556
2020-12-07;19;1512;1488
2020-12-07;20;565;560
2020-12-07;21;38;38
2020-12-07;22;25;21
2020-12-07;23;21;20
2020-12-08;0;1;1
2020-12-08;4;1;1
2020-12-08;5;2;2
2020-12-08;6;61;61
2020-12-08;7;702;696
2020-12-08;8;869;860
2020-12-08;9;787;775
2020-12-08;10;780;771
2020-12-08;11;935;924
2020-12-08;12;1007;994
2020-12-08;13;1012;1002
2020-12-08;14;1079;1070
2020-12-08;15;987;978
2020-12-08;16;967;954
2020-12-08;17;952;941
2020-12-08;18;1283;1269
2020-12-08;19;1196;1184
2020-12-08;20;477;467
2020-12-08;21;34;33
2020-12-08;22;17;16
2020-12-08;23;7;7
2020-12-09;0;5;5
2020-12-09;1;1;1
2020-12-09;5;1;1
2020-12-09;6;71;70
2020-12-09;7;647;641
2020-12-09;8;850;842
2020-12-09;9;735;729
2020-12-09;10;744;735
2020-12-09;11;822;811
2020-12-09;12;939;923
2020-12-09;13;1029;1012
2020-12-09;14;1005;990
2020-12-09;15;908;897
2020-12-09;16;897;893
2020-12-09;17;1000;988
2020-12-09;18;1294;1279
2020-12-09;19;1124;1110
2020-12-09;20;447;440
2020-12-09;21;14;14
2020-12-09;22;15;14
2020-12-09;23;9;9
2020-12-10;2;1;1
2020-12-10;4;3;3
2020-12-10;5;1;1
2020-12-10;6;50;49
2020-12-10;7;646;643
2020-12-10;8;767;755
2020-12-10;9;696;688
2020-12-10;10;750;740
2020-12-10;11;791;783
2020-12-10;12;984;973
2020-12-10;13;1020;1005
2020-12-10;14;998;983
2020-12-10;15;919;905
2020-12-10;16;938;924
2020-12-10;17;944;933
2020-12-10;18;1202;1187
2020-12-10;19;1161;1144
2020-12-10;20;463;454
2020-12-10;21;33;33
2020-12-10;22;11;10
2020-12-10;23;14;14
2020-12-11;0;5;5
2020-12-11;5;2;2
2020-12-11;6;42;42
2020-12-11;7;636;629
2020-12-11;8;725;715
2020-12-11;9;673;668
2020-12-11;10;762;758
2020-12-11;11;751;745
2020-12-11;12;733;721
2020-12-11;13;971;955
2020-12-11;14;1212;1195
2020-12-11;15;1071;1056
2020-12-11;16;1042;1023
2020-12-11;17;1007;991
2020-12-11;18;1209;1194
2020-12-11;19;1155;1140
2020-12-11;20;479;471
2020-12-11;21;27;25
2020-12-11;22;12;10
2020-12-11;23;12;11
2020-12-12;0;2;2
2020-12-12;6;2;2
2020-12-12;7;29;29
2020-12-12;8;17;16
2020-12-12;9;25;24
2020-12-12;10;72;69
2020-12-12;11;57;57
2020-12-12;12;78;77
2020-12-12;13;153;153
2020-12-12;14;185;183
2020-12-12;15;136;134
2020-12-12;16;151;151
2020-12-12;17;67;62
2020-12-12;18;28;25
2020-12-12;19;19;19
2020-12-12;20;7;7
2020-12-12;21;7;7
2020-12-12;22;6;6
2020-12-12;23;6;6
2020-12-13;6;1;1
2020-12-13;7;9;9
2020-12-13;8;3;3
2020-12-13;9;9;9
2020-12-13;10;75;74
2020-12-13;11;102;95
2020-12-13;12;151;151
2020-12-13;13;192;189
2020-12-13;14;254;252
2020-12-13;15;240;239
2020-12-13;16;222;222
2020-12-13;17;51;51
2020-12-13;18;19;19
2020-12-13;19;22;22
2020-12-13;20;19;19
2020-12-13;21;18;18
2020-12-13;22;20;20
2020-12-13;23;24;24
2020-12-14;0;6;6
2020-12-14;1;1;1
2020-12-14;2;1;1
2020-12-14;3;1;1
2020-12-14;5;3;3
2020-12-14;6;103;103
2020-12-14;7;1157;1142
2020-12-14;8;1205;1191
2020-12-14;9;928;917
2020-12-14;10;868;861
2020-12-14;11;923;915
2020-12-14;12;1118;1112
2020-12-14;13;1235;1222
2020-12-14;14;1238;1215
2020-12-14;15;1132;1113
2020-12-14;16;1025;1013
2020-12-14;17;1052;1040
2020-12-14;18;1439;1424
2020-12-14;19;1276;1260
2020-12-14;20;539;529
2020-12-14;21;24;24
2020-12-14;22;24;23
2020-12-14;23;16;16
2020-12-15;0;4;4
2020-12-15;2;1;1
2020-12-15;5;1;1
2020-12-15;6;73;73
2020-12-15;7;679;674
2020-12-15;8;874;865
2020-12-15;9;773;767
2020-12-15;10;788;778
2020-12-15;11;863;856
2020-12-15;12;1190;1173
2020-12-15;13;1107;1096
2020-12-15;14;1123;1109
2020-12-15;15;999;985
2020-12-15;16;1008;995
2020-12-15;17;1024;1012
2020-12-15;18;1324;1303
2020-12-15;19;1110;1101
2020-12-15;20;486;477
2020-12-15;21;38;37
2020-12-15;22;16;16
2020-12-15;23;14;14
2020-12-16;0;3;3
2020-12-16;3;1;1
2020-12-16;5;1;1
2020-12-16;6;62;61
2020-12-16;7;698;695
2020-12-16;8;820;811
2020-12-16;9;733;724
2020-12-16;10;711;700
2020-12-16;11;798;792
2020-12-16;12;990;972
2020-12-16;13;1019;1012
2020-12-16;14;993;982
2020-12-16;15;934;921
2020-12-16;16;912;903
2020-12-16;17;1007;999
2020-12-16;18;1226;1211
2020-12-16;19;1070;1055
2020-12-16;20;449;446
2020-12-16;21;48;42
2020-12-16;22;12;12
2020-12-16;23;20;18
2020-12-17;0;1;1
2020-12-17;3;1;1
2020-12-17;4;1;1
2020-12-17;5;1;1
2020-12-17;6;65;65
2020-12-17;7;637;630
2020-12-17;8;802;794
2020-12-17;9;785;774
2020-12-17;10;792;777
2020-12-17;11;866;854
2020-12-17;12;974;967
2020-12-17;13;1059;1049
2020-12-17;14;1041;1032
2020-12-17;15;923;910
2020-12-17;16;963;944
2020-12-17;17;883;876
2020-12-17;18;1155;1139
2020-12-17;19;1042;1031
2020-12-17;20;468;461
2020-12-17;21;21;21
2020-12-17;22;13;13
2020-12-17;23;11;11
2020-12-18;4;1;1
2020-12-18;5;1;1
2020-12-18;6;71;71
2020-12-18;7;592;586
2020-12-18;8;744;735
2020-12-18;9;761;749
2020-12-18;10;710;703
2020-12-18;11;855;843
2020-12-18;12;840;830
2020-12-18;13;1003;991
2020-12-18;14;1142;1126
2020-12-18;15;1034;1023
2020-12-18;16;1022;1011
2020-12-18;17;1025;1006
2020-12-18;18;1259;1247
2020-12-18;19;1120;1101
2020-12-18;20;501;491
2020-12-18;21;18;18
2020-12-18;22;15;15
2020-12-18;23;5;5
2020-12-19;0;3;3
2020-12-19;6;4;4
2020-12-19;7;20;20
2020-12-19;8;24;23
2020-12-19;9;16;16
2020-12-19;10;62;62
2020-12-19;11;45;45
2020-12-19;12;93;93
2020-12-19;13;136;132
2020-12-19;14;172;172
2020-12-19;15;151;148
2020-12-19;16;185;183
2020-12-19;17;80;75
2020-12-19;18;31;26
2020-12-19;19;14;14
2020-12-19;20;6;6
2020-12-19;21;5;5
2020-12-19;22;12;12
2020-12-19;23;3;3
2020-12-20;6;1;1
2020-12-20;7;2;2
2020-12-20;8;11;11
2020-12-20;9;9;9
2020-12-20;10;42;41
2020-12-20;11;72;71
2020-12-20;12;107;103
2020-12-20;13;178;174
2020-12-20;14;193;192
2020-12-20;15;220;218
2020-12-20;16;226;225
2020-12-20;17;84;75
2020-12-20;18;23;23
2020-12-20;19;10;10
2020-12-20;20;12;12
2020-12-20;21;16;16
2020-12-20;22;13;13
2020-12-20;23;15;15
2020-12-21;0;4;4
2020-12-21;3;1;1
2020-12-21;4;1;1
2020-12-21;5;2;2
2020-12-21;6;130;129
2020-12-21;7;1131;1117
2020-12-21;8;1181;1165
2020-12-21;9;1035;1029
2020-12-21;10;981;971
2020-12-21;11;1105;1092
2020-12-21;12;1271;1258
2020-12-21;13;1397;1385
2020-12-21;14;1377;1357
2020-12-21;15;1252;1241
2020-12-21;16;1119;1107
2020-12-21;17;1185;1168
2020-12-21;18;1481;1465
2020-12-21;19;1364;1351
2020-12-21;20;550;534
2020-12-21;21;31;30
2020-12-21;22;19;19
2020-12-21;23;11;11
2020-12-22;3;2;2
2020-12-22;6;70;70
2020-12-22;7;684;680
2020-12-22;8;783;777
2020-12-22;9;816;805
2020-12-22;10;825;810
2020-12-22;11;928;920
2020-12-22;12;1070;1056
2020-12-22;13;1016;1012
2020-12-22;14;1159;1147
2020-12-22;15;1107;1090
2020-12-22;16;1003;990
2020-12-22;17;1003;992
2020-12-22;18;1228;1220
2020-12-22;19;1095;1081
2020-12-22;20;419;413
2020-12-22;21;20;20
2020-12-22;22;27;25
2020-12-22;23;16;16
2020-12-23;0;1;1
2020-12-23;3;2;2
2020-12-23;5;3;3
2020-12-23;6;75;74
2020-12-23;7;595;584
2020-12-23;8;771;755
2020-12-23;9;678;668
2020-12-23;10;710;704
2020-12-23;11;897;881
2020-12-23;12;1009;993
2020-12-23;13;1070;1058
2020-12-23;14;1014;1001
2020-12-23;15;983;973
2020-12-23;16;907;898
2020-12-23;17;962;950
2020-12-23;18;1241;1233
2020-12-23;19;1078;1063
2020-12-23;20;407;402
2020-12-23;21;30;30
2020-12-23;22;18;18
2020-12-23;23;14;14
2020-12-24;0;2;2
2020-12-24;3;1;1
2020-12-24;4;1;1
2020-12-24;6;66;64
2020-12-24;7;601;593
2020-12-24;8;747;735
2020-12-24;9;692;682
2020-12-24;10;740;732
2020-12-24;11;756;749
2020-12-24;12;937;927
2020-12-24;13;1065;1053
2020-12-24;14;1101;1084
2020-12-24;15;1012;998
2020-12-24;16;974;958
2020-12-24;17;941;929
2020-12-24;18;1213;1204
2020-12-24;19;1109;1096
2020-12-24;20;469;460
2020-12-24;21;22;21
2020-12-24;22;15;15
2020-12-24;23;19;19
2020-12-25;0;1;1
2020-12-25;3;1;1
2020-12-25;4;1;1
2020-12-25;6;60;60
2020-12-25;7;596;586
2020-12-25;8;780;777
2020-12-25;9;732;724
2020-12-25;10;790;782
2020-12-25;11;865;854
2020-12-25;12;952;943
2020-12-25;13;1032;1014
2020-12-25;14;1291;1273
2020-12-25;15;1158;1143
2020-12-25;16;1083;1068
2020-12-25;17;1012;1000
2020-12-25;18;1282;1268
2020-12-25;19;1203;1189
2020-12-25;20;541;536
2020-12-25;21;24;18
2020-12-25;22;12;12
2020-12-25;23;6;6
2020-12-26;0;1;1
2020-12-26;5;2;2
2020-12-26;6;5;5
2020-12-26;7;29;26
2020-12-26;8;21;21
2020-12-26;9;16;16
2020-12-26;10;76;75
2020-12-26;11;61;61
2020-12-26;12;114;112
2020-12-26;13;149;146
2020-12-26;14;181;175
2020-12-26;15;173;170
2020-12-26;16;209;207
2020-12-26;17;92;88
2020-12-26;18;37;36
2020-12-26;19;13;13
2020-12-26;20;4;4
2020-12-26;21;8;8
2020-12-26;22;9;9
2020-12-26;23;2;2
2020-12-27;0;1;1
2020-12-27;6;4;4
2020-12-27;7;11;9
2020-12-27;8;13;12
2020-12-27;9;12;12
2020-12-27;10;48;48
2020-12-27;11;85;85
2020-12-27;12;128;126
2020-12-27;13;192;189
2020-12-27;14;244;243
2020-12-27;15;268;264
2020-12-27;16;235;230
2020-12-27;17;59;54
2020-12-27;18;28;28
2020-12-27;19;17;17
2020-12-27;20;12;12
2020-12-27;21;11;11
2020-12-27;22;10;10
2020-12-27;23;11;11
2020-12-28;0;5;5
2020-12-28;4;1;1
2020-12-28;5;1;1
2020-12-28;6;121;119
2020-12-28;7;1135;1123
2020-12-28;8;1226;1214
2020-12-28;9;1028;1020
2020-12-28;10;1048;1038
2020-12-28;11;1194;1178
2020-12-28;12;1361;1343
2020-12-28;13;1390;1378
2020-12-28;14;1367;1336
2020-12-28;15;1272;1256
2020-12-28;16;1123;1113
2020-12-28;17;1182;1161
2020-12-28;18;1556;1537
2020-12-28;19;1422;1408
2020-12-28;20;578;565
2020-12-28;21;46;42
2020-12-28;22;16;16
2020-12-28;23;14;14
2020-12-29;0;3;3
2020-12-29;5;2;2
2020-12-29;6;67;67
2020-12-29;7;663;659
2020-12-29;8;882;876
2020-12-29;9;813;804
2020-12-29;10;836;827
2020-12-29;11;936;925
2020-12-29;12;1196;1184
2020-12-29;13;1251;1241
2020-12-29;14;1226;1214
2020-12-29;15;1026;1015
2020-12-29;16;1130;1118
2020-12-29;17;1028;1018
2020-12-29;18;1236;1228
2020-12-29;19;1130;1119
2020-12-29;20;488;481
2020-12-29;21;20;20
2020-12-29;22;10;10
2020-12-29;23;12;11
2020-12-30;0;1;1
2020-12-30;3;1;1
2020-12-30;5;2;2
2020-12-30;6;61;60
2020-12-30;7;628;624
2020-12-30;8;835;828
2020-12-30;9;768;756
2020-12-30;10;792;783
2020-12-30;11;885;872
2020-12-30;12;1169;1159
2020-12-30;13;1233;1219
2020-12-30;14;1168;1159
2020-12-30;15;1009;993
2020-12-30;16;1018;1011
2020-12-30;17;1058;1044
2020-12-30;18;1315;1305
2020-12-30;19;1122;1109
2020-12-30;20;519;514
2020-12-30;21;29;27
2020-12-30;22;18;18
2020-12-30;23;13;13
2020-12-31;0;2;2
2020-12-31;5;1;1
2020-12-31;6;70;68
2020-12-31;7;564;560
2020-12-31;8;721;718
2020-12-31;9;695;685
2020-12-31;10;750;743
2020-12-31;11;932;921
2020-12-31;12;1108;1100
2020-12-31;13;1166;1149
2020-12-31;14;1180;1166
2020-12-31;15;1071;1060
2020-12-31;16;1002;981
2020-12-31;17;1002;984
2020-12-31;18;1275;1262
2020-12-31;19;1123;1105
2020-12-31;20;504;499
2020-12-31;21;26;26
2020-12-31;22;12;12
2020-12-31;23;7;7
